SN,ItemName,Spec,LSL,tValue,USL,ElapsedTime,StartTime,Result
--,killIperf3,--,--,--,--,9981,2021-12-09 17:58:59.392981,Pass
--,killIperf3,--,--,--,--,21248,2021-12-09 17:58:59.403956,Pass
--,ClearLog,--,--,--,--,21400,2021-12-09 17:58:59.426205,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,--,--,--,22041,2021-12-09 17:58:59.448601,Pass
--,WIFI_SPEED_5180_TX_PARALLEL,--,750,--,--,17950,2021-12-09 17:58:59.470642,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,250,--,--,20944,2021-12-09 17:58:59.488592,Pass
--,TEMP_WIFI_SPEED,--,--,--,63,10223,2021-12-09 17:58:59.529482,Pass
--,DISABLE_WIFI,--,--,--,--,9911,2021-12-09 17:58:59.559651,Pass
--,BlePeripheral_Rpi,--,--,--,--,10500,2021-12-09 17:58:59.589824,Pass
--,bluetooth40,--,--,--,--,17802,2021-12-09 17:58:59.607295,Pass
--,PingSample,--,--,--,--,19980,2021-12-09 17:58:59.631084,Pass
--,SampleTelnetLogin,--,--,--,--,20036,2021-12-09 17:58:59.652025,Pass
--,Samplecatstartlog,--,--,--,--,17951,2021-12-09 17:58:59.673063,Pass
--,SampleBlePeripheral_Rpi,--,--,--,--,21931,2021-12-09 17:58:59.692012,Pass
--,SampleUnbindBT050,--,--,--,--,15957,2021-12-09 17:58:59.723109,Pass
--,SampleOpenConnection,--,--,--,--,16948,2021-12-09 17:58:59.746054,Pass
--,BLE_OK,--,--,--,--,19941,2021-12-09 17:58:59.773978,Pass
--,Samplequit,--,--,--,--,6980,2021-12-09 17:58:59.820434,Pass
--,bluetooth30,--,--,--,--,18788,2021-12-09 17:58:59.828663,Pass
--,quit,--,--,--,--,20944,2021-12-09 17:58:59.847451,Pass
--,bootcmd,--,--,--,--,8978,2021-12-09 17:58:59.888341,Pass
--,Checkbootcmd,--,--,--,--,20945,2021-12-09 17:58:59.899311,Pass
--,bootfileFirefly,--,--,--,--,16947,2021-12-09 17:58:59.921260,Pass
--,Checkbootfile,--,--,--,--,17951,2021-12-09 17:58:59.939205,Pass
--,revert_mode,--,--,--,--,20751,2021-12-09 17:58:59.957156,Pass
--,Checkmode,--,--,--,--,22941,2021-12-09 17:58:59.977907,Pass
--,WriteMACDHCP,--,--,--,--,22937,2021-12-09 17:59:00.001845,Pass
--,BOOT_SETUP,--,--,--,--,27935,2021-12-09 17:59:00.024782,Pass
--,CheckEeroTest,--,--,--,--,7990,2021-12-09 17:59:01.736674,Pass
--,Checkroute,--,--,--,--,16948,2021-12-09 17:59:01.744664,Pass
--,CheckEeroABA,--,--,--,--,26858,2021-12-09 17:59:01.762605,Pass
--,VERIFYSFIS,--,--,--,--,19008,2021-12-09 17:59:01.789463,Pass
--,AT+TESTSTART%,--,--,--,--,9970,2021-12-09 17:59:01.828421,Pass
--,DUT_PING,--,--,--,--,19947,2021-12-09 17:59:01.839389,Pass
--,DUT_TELNET,--,--,--,--,6981,2021-12-09 17:59:01.880362,Pass
--,VeritfyDUTMAC,--,--,--,--,8982,2021-12-09 17:59:01.911456,Pass
--,DUT_OK,--,--,--,--,18944,2021-12-09 17:59:01.920438,Pass
--,TEMP_BOOT,--,--,--,63,9978,2021-12-09 17:59:01.959329,Pass
--,LED_MODEL,lp5562,--,--,--,5984,2021-12-09 17:59:01.988856,Pass
--,PHY_STATUS,--,--,--,--,21033,2021-12-09 17:59:01.995838,Pass
--,MMC_MODEL,4FTE4R|M62704|S40004,--,--,--,14972,2021-12-09 17:59:02.017864,Pass
--,FUSB_STATUS,--,--,--,--,17957,2021-12-09 17:59:02.033974,Pass
--,REPORT_CHILD,--,--,--,--,7980,2021-12-09 17:59:02.070804,Pass
--, Install driver,--,--,--,--,7982,2021-12-09 17:59:02.097087,Pass
--, Install driver,--,--,--,--,22812,2021-12-09 17:59:02.106066,Pass
--, Install driver,--,--,--,--,22574,2021-12-09 17:59:02.129363,Pass
--,LOAD_BZT,--,--,--,--,18950,2021-12-09 17:59:02.152935,Pass
--,2GWiFiPing,--,--,--,--,11969,2021-12-09 17:59:02.196924,Pass
--,DUTping,--,--,--,--,19946,2021-12-09 17:59:02.208893,Pass
--,5GWiFiPing,--,--,--,--,23305,2021-12-09 17:59:02.228839,Pass
--,killIperf3,--,--,--,--,7973,2021-12-09 17:59:02.270105,Pass
--,killIperf3,--,--,--,--,21661,2021-12-09 17:59:02.279080,Pass
--,ClearLog,--,--,--,--,17952,2021-12-09 17:59:02.300741,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,--,--,--,20946,2021-12-09 17:59:02.319690,Pass
--,WIFI_SPEED_5180_TX_PARALLEL,--,750,--,--,27925,2021-12-09 17:59:02.341633,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,250,--,--,21313,2021-12-09 17:59:02.370556,Pass
--,TEMP_WIFI_SPEED,--,--,--,63,10977,2021-12-09 17:59:02.413807,Pass
--,DISABLE_WIFI,--,--,--,--,11969,2021-12-09 17:59:02.446719,Pass
--,BlePeripheral_Rpi,--,--,--,--,8971,2021-12-09 17:59:02.479975,Pass
--,bluetooth40,--,--,--,--,15953,2021-12-09 17:59:02.496929,Pass
--,PingSample,--,--,--,--,17085,2021-12-09 17:59:02.520861,Pass
--,SampleTelnetLogin,--,--,--,--,22353,2021-12-09 17:59:02.538949,Pass
--,Samplecatstartlog,--,--,--,--,22839,2021-12-09 17:59:02.562302,Pass
--,SampleBlePeripheral_Rpi,--,--,--,--,20511,2021-12-09 17:59:02.586138,Pass
--,SampleUnbindBT050,--,--,--,--,19548,2021-12-09 17:59:02.616638,Pass
--,SampleOpenConnection,--,--,--,--,18977,2021-12-09 17:59:02.644165,Pass
--,BLE_OK,--,--,--,--,9967,2021-12-09 17:59:02.682099,Pass
--,Samplequit,--,--,--,--,8976,2021-12-09 17:59:02.717338,Pass
--,bluetooth30,--,--,--,--,18939,2021-12-09 17:59:02.727321,Pass
--,quit,--,--,--,--,21796,2021-12-09 17:59:02.747264,Pass
--,bootcmd,--,--,--,--,9278,2021-12-09 17:59:02.787930,Pass
--,Checkbootcmd,--,--,--,--,19781,2021-12-09 17:59:02.798214,Pass
--,bootfileFirefly,--,--,--,--,18949,2021-12-09 17:59:02.818996,Pass
--,Checkbootfile,--,--,--,--,20941,2021-12-09 17:59:02.838944,Pass
--,revert_mode,--,--,--,--,18941,2021-12-09 17:59:02.860893,Pass
--,Checkmode,--,--,--,--,21318,2021-12-09 17:59:02.880831,Pass
--,WriteMACDHCP,--,--,--,--,20264,2021-12-09 17:59:02.903146,Pass
--,BOOT_SETUP,--,--,--,--,16954,2021-12-09 17:59:02.924414,Pass
--,CheckEeroTest,--,--,--,--,9977,2021-12-09 17:59:04.620352,Pass
--,Checkroute,--,--,--,--,20941,2021-12-09 17:59:04.632323,Pass
--,CheckEeroABA,--,--,--,--,20945,2021-12-09 17:59:04.653264,Pass
--,VERIFYSFIS,--,--,--,--,16955,2021-12-09 17:59:04.675206,Pass
--,AT+TESTSTART%,--,--,--,--,11967,2021-12-09 17:59:04.712109,Pass
--,DUT_PING,--,--,--,--,19946,2021-12-09 17:59:04.725073,Pass
--,DUT_TELNET,--,--,--,--,7982,2021-12-09 17:59:04.768113,Pass
--,VeritfyDUTMAC,--,--,--,--,10992,2021-12-09 17:59:04.796043,Pass
--,DUT_OK,--,--,--,--,21967,2021-12-09 17:59:04.808010,Pass
--,TEMP_BOOT,--,--,--,63,6985,2021-12-09 17:59:04.851919,Pass
--,LED_MODEL,lp5562,--,--,--,9973,2021-12-09 17:59:04.876963,Pass
--,PHY_STATUS,--,--,--,--,20433,2021-12-09 17:59:04.886936,Pass
--,MMC_MODEL,4FTE4R|M62704|S40004,--,--,--,17954,2021-12-09 17:59:04.908369,Pass
--,FUSB_STATUS,--,--,--,--,18947,2021-12-09 17:59:04.926323,Pass
--,REPORT_CHILD,--,--,--,--,10595,2021-12-09 17:59:04.967241,Pass
--, Install driver,--,--,--,--,11101,2021-12-09 17:59:05.000800,Pass
--, Install driver,--,--,--,--,22564,2021-12-09 17:59:05.011901,Pass
--, Install driver,--,--,--,--,19746,2021-12-09 17:59:05.035463,Pass
--,LOAD_BZT,--,--,--,--,19945,2021-12-09 17:59:05.056207,Pass
--,2GWiFiPing,--,--,--,--,7986,2021-12-09 17:59:05.102568,Pass
--,DUTping,--,--,--,--,15958,2021-12-09 17:59:05.111544,Pass
--,5GWiFiPing,--,--,--,--,20567,2021-12-09 17:59:05.127502,Pass
--,killIperf3,--,--,--,--,8975,2021-12-09 17:59:05.169176,Pass
--,killIperf3,--,--,--,--,21764,2021-12-09 17:59:05.179154,Pass
--,ClearLog,--,--,--,--,21954,2021-12-09 17:59:05.201912,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,--,--,--,20933,2021-12-09 17:59:05.223866,Pass
--,WIFI_SPEED_5180_TX_PARALLEL,--,750,--,--,22938,2021-12-09 17:59:05.245798,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,250,--,--,19270,2021-12-09 17:59:05.268736,Pass
--,TEMP_WIFI_SPEED,--,--,--,63,9972,2021-12-09 17:59:05.307027,Pass
--,DISABLE_WIFI,--,--,--,--,7978,2021-12-09 17:59:05.337888,Pass
--,BlePeripheral_Rpi,--,--,--,--,8977,2021-12-09 17:59:05.369316,Pass
--,bluetooth40,--,--,--,--,15845,2021-12-09 17:59:05.387269,Pass
--,PingSample,--,--,--,--,15959,2021-12-09 17:59:05.410094,Pass
--,SampleTelnetLogin,--,--,--,--,18945,2021-12-09 17:59:05.428052,Pass
--,Samplecatstartlog,--,--,--,--,22512,2021-12-09 17:59:05.446997,Pass
--,SampleBlePeripheral_Rpi,--,--,--,--,17946,2021-12-09 17:59:05.470512,Pass
--,SampleUnbindBT050,--,--,--,--,16622,2021-12-09 17:59:05.496437,Pass
--,SampleOpenConnection,--,--,--,--,18153,2021-12-09 17:59:05.523032,Pass
--,BLE_OK,--,--,--,--,13958,2021-12-09 17:59:05.549170,Pass
--,Samplequit,--,--,--,--,12966,2021-12-09 17:59:05.587725,Pass
--,bluetooth30,--,--,--,--,18948,2021-12-09 17:59:05.600691,Pass
--,quit,--,--,--,--,19946,2021-12-09 17:59:05.619639,Pass
--,bootcmd,--,--,--,--,9973,2021-12-09 17:59:05.659532,Pass
--,Checkbootcmd,--,--,--,--,21571,2021-12-09 17:59:05.670510,Pass
--,bootfileFirefly,--,--,--,--,20943,2021-12-09 17:59:05.692081,Pass
--,Checkbootfile,--,--,--,--,22224,2021-12-09 17:59:05.713024,Pass
--,revert_mode,--,--,--,--,18137,2021-12-09 17:59:05.735824,Pass
--,Checkmode,--,--,--,--,17954,2021-12-09 17:59:05.753961,Pass
--,WriteMACDHCP,--,--,--,--,22937,2021-12-09 17:59:05.772914,Pass
--,BOOT_SETUP,--,--,--,--,24932,2021-12-09 17:59:05.795851,Pass
--,CheckEeroTest,--,--,--,--,20959,2021-12-09 17:59:07.428662,Pass
--,Checkroute,--,--,--,--,19216,2021-12-09 17:59:07.450606,Pass
--,CheckEeroABA,--,--,--,--,15970,2021-12-09 17:59:07.469822,Pass
--,VERIFYSFIS,--,--,--,--,16840,2021-12-09 17:59:07.486793,Pass
--,AT+TESTSTART%,--,--,--,--,6986,2021-12-09 17:59:07.519784,Pass
--,DUT_PING,--,--,--,--,20951,2021-12-09 17:59:07.527764,Pass
--,DUT_TELNET,--,--,--,--,7953,2021-12-09 17:59:07.570257,Pass
--,VeritfyDUTMAC,--,--,--,--,11525,2021-12-09 17:59:07.595635,Pass
--,DUT_OK,--,--,--,--,17326,2021-12-09 17:59:07.608160,Pass
--,TEMP_BOOT,--,--,--,63,8818,2021-12-09 17:59:07.645432,Pass
--,LED_MODEL,lp5562,--,--,--,7979,2021-12-09 17:59:07.671202,Pass
--,PHY_STATUS,--,--,--,--,22699,2021-12-09 17:59:07.680178,Pass
--,MMC_MODEL,4FTE4R|M62704|S40004,--,--,--,16252,2021-12-09 17:59:07.703878,Pass
--,FUSB_STATUS,--,--,--,--,16954,2021-12-09 17:59:07.720130,Pass
--,REPORT_CHILD,--,--,--,--,6982,2021-12-09 17:59:07.755119,Pass
--, Install driver,--,--,--,--,8817,2021-12-09 17:59:07.783047,Pass
--, Install driver,--,--,--,--,24929,2021-12-09 17:59:07.792865,Pass
--, Install driver,--,--,--,--,17534,2021-12-09 17:59:07.818790,Pass
--,LOAD_BZT,--,--,--,--,18009,2021-12-09 17:59:07.836324,Pass
--,2GWiFiPing,--,--,--,--,9975,2021-12-09 17:59:07.878268,Pass
--,DUTping,--,--,--,--,17952,2021-12-09 17:59:07.889240,Pass
--,5GWiFiPing,--,--,--,--,19589,2021-12-09 17:59:07.908189,Pass
--,killIperf3,--,--,--,--,10965,2021-12-09 17:59:07.946733,Pass
--,killIperf3,--,--,--,--,19517,2021-12-09 17:59:07.958698,Pass
--,ClearLog,--,--,--,--,22940,2021-12-09 17:59:07.979211,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,--,--,--,16959,2021-12-09 17:59:08.003128,Pass
--,WIFI_SPEED_5180_TX_PARALLEL,--,750,--,--,22097,2021-12-09 17:59:08.021084,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,250,--,--,26928,2021-12-09 17:59:08.043181,Pass
--,TEMP_WIFI_SPEED,--,--,--,63,9978,2021-12-09 17:59:08.095598,Pass
--,DISABLE_WIFI,--,--,--,--,10453,2021-12-09 17:59:08.127518,Pass
--,BlePeripheral_Rpi,--,--,--,--,10970,2021-12-09 17:59:08.158916,Pass
--,bluetooth40,--,--,--,--,16253,2021-12-09 17:59:08.177863,Pass
--,PingSample,--,--,--,--,20305,2021-12-09 17:59:08.204088,Pass
--,SampleTelnetLogin,--,--,--,--,21219,2021-12-09 17:59:08.225392,Pass
--,Samplecatstartlog,--,--,--,--,23760,2021-12-09 17:59:08.246611,Pass
--,SampleBlePeripheral_Rpi,--,--,--,--,18948,2021-12-09 17:59:08.271367,Pass
--,SampleUnbindBT050,--,--,--,--,18657,2021-12-09 17:59:08.300290,Pass
--,SampleOpenConnection,--,--,--,--,17538,2021-12-09 17:59:08.324932,Pass
--,BLE_OK,--,--,--,--,17410,2021-12-09 17:59:08.352109,Pass
--,Samplequit,--,--,--,--,9303,2021-12-09 17:59:08.393835,Pass
--,bluetooth30,--,--,--,--,20940,2021-12-09 17:59:08.404141,Pass
--,quit,--,--,--,--,19948,2021-12-09 17:59:08.426076,Pass
--,bootcmd,--,--,--,--,9975,2021-12-09 17:59:08.468969,Pass
--,Checkbootcmd,--,--,--,--,22895,2021-12-09 17:59:08.479983,Pass
--,bootfileFirefly,--,--,--,--,17954,2021-12-09 17:59:08.502878,Pass
--,Checkbootfile,--,--,--,--,19157,2021-12-09 17:59:08.521830,Pass
--,revert_mode,--,--,--,--,18949,2021-12-09 17:59:08.541984,Pass
--,Checkmode,--,--,--,--,22855,2021-12-09 17:59:08.560933,Pass
--,WriteMACDHCP,--,--,--,--,18365,2021-12-09 17:59:08.584785,Pass
--,BOOT_SETUP,--,--,--,--,17951,2021-12-09 17:59:08.603150,Pass
--,CheckEeroTest,--,--,--,--,8975,2021-12-09 17:59:10.075597,Pass
--,Checkroute,--,--,--,--,18951,2021-12-09 17:59:10.085569,Pass
--,CheckEeroABA,--,--,--,--,19948,2021-12-09 17:59:10.105516,Pass
--,VERIFYSFIS,--,--,--,--,15672,2021-12-09 17:59:10.126460,Pass
--,AT+TESTSTART%,--,--,--,--,7981,2021-12-09 17:59:10.161629,Pass
--,DUT_PING,--,--,--,--,18222,2021-12-09 17:59:10.170613,Pass
--,DUT_TELNET,--,--,--,--,11027,2021-12-09 17:59:10.204797,Pass
--,VeritfyDUTMAC,--,--,--,--,11075,2021-12-09 17:59:10.234724,Pass
--,DUT_OK,--,--,--,--,21938,2021-12-09 17:59:10.246811,Pass
--,TEMP_BOOT,--,--,--,63,6982,2021-12-09 17:59:10.288696,Pass
--,LED_MODEL,lp5562,--,--,--,8976,2021-12-09 17:59:10.319471,Pass
--,PHY_STATUS,--,--,--,--,22964,2021-12-09 17:59:10.329444,Pass
--,MMC_MODEL,4FTE4R|M62704|S40004,--,--,--,20929,2021-12-09 17:59:10.352408,Pass
--,FUSB_STATUS,--,--,--,--,20943,2021-12-09 17:59:10.373337,Pass
--,REPORT_CHILD,--,--,--,--,9973,2021-12-09 17:59:10.418218,Pass
--, Install driver,--,--,--,--,9983,2021-12-09 17:59:10.452299,Pass
--, Install driver,--,--,--,--,22939,2021-12-09 17:59:10.463273,Pass
--, Install driver,--,--,--,--,18948,2021-12-09 17:59:10.487212,Pass
--,LOAD_BZT,--,--,--,--,19647,2021-12-09 17:59:10.506160,Pass
--,2GWiFiPing,--,--,--,--,7992,2021-12-09 17:59:10.551809,Pass
--,DUTping,--,--,--,--,19721,2021-12-09 17:59:10.559801,Pass
--,5GWiFiPing,--,--,--,--,20785,2021-12-09 17:59:10.580486,Pass
--,killIperf3,--,--,--,--,11970,2021-12-09 17:59:10.622984,Pass
--,killIperf3,--,--,--,--,18948,2021-12-09 17:59:10.634954,Pass
--,ClearLog,--,--,--,--,23344,2021-12-09 17:59:10.654900,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,--,--,--,22747,2021-12-09 17:59:10.678244,Pass
--,WIFI_SPEED_5180_TX_PARALLEL,--,750,--,--,17921,2021-12-09 17:59:10.702020,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,250,--,--,16955,2021-12-09 17:59:10.720937,Pass
--,TEMP_WIFI_SPEED,--,--,--,63,9973,2021-12-09 17:59:10.758101,Pass
--,DISABLE_WIFI,--,--,--,--,9301,2021-12-09 17:59:10.784034,Pass
--,BlePeripheral_Rpi,--,--,--,--,10525,2021-12-09 17:59:10.814280,Pass
--,bluetooth40,--,--,--,--,17951,2021-12-09 17:59:10.834777,Pass
--,PingSample,--,--,--,--,20960,2021-12-09 17:59:10.861702,Pass
--,SampleTelnetLogin,--,--,--,--,18950,2021-12-09 17:59:10.883645,Pass
--,Samplecatstartlog,--,--,--,--,21615,2021-12-09 17:59:10.902595,Pass
--,SampleBlePeripheral_Rpi,--,--,--,--,19705,2021-12-09 17:59:10.925206,Pass
--,SampleUnbindBT050,--,--,--,--,18463,2021-12-09 17:59:10.953888,Pass
--,SampleOpenConnection,--,--,--,--,17237,2021-12-09 17:59:10.979340,Pass
--,BLE_OK,--,--,--,--,17763,2021-12-09 17:59:11.005552,Pass
--,Samplequit,--,--,--,--,8977,2021-12-09 17:59:11.051240,Pass
--,bluetooth30,--,--,--,--,23998,2021-12-09 17:59:11.061219,Pass
--,quit,--,--,--,--,18950,2021-12-09 17:59:11.086215,Pass
--,bootcmd,--,--,--,--,9450,2021-12-09 17:59:11.126835,Pass
--,Checkbootcmd,--,--,--,--,18933,2021-12-09 17:59:11.137299,Pass
--,bootfileFirefly,--,--,--,--,17947,2021-12-09 17:59:11.157234,Pass
--,Checkbootfile,--,--,--,--,19053,2021-12-09 17:59:11.176178,Pass
--,revert_mode,--,--,--,--,22514,2021-12-09 17:59:11.195231,Pass
--,Checkmode,--,--,--,--,19841,2021-12-09 17:59:11.217745,Pass
--,WriteMACDHCP,--,--,--,--,18950,2021-12-09 17:59:11.237586,Pass
--,BOOT_SETUP,--,--,--,--,19669,2021-12-09 17:59:11.256536,Pass
--,CheckEeroTest,--,--,--,--,7979,2021-12-09 17:59:12.854246,Pass
--,Checkroute,--,--,--,--,18949,2021-12-09 17:59:12.863224,Pass
--,CheckEeroABA,--,--,--,--,19335,2021-12-09 17:59:12.882173,Pass
--,VERIFYSFIS,--,--,--,--,17180,2021-12-09 17:59:12.902503,Pass
--,AT+TESTSTART%,--,--,--,--,9980,2021-12-09 17:59:12.939175,Pass
--,DUT_PING,--,--,--,--,18944,2021-12-09 17:59:12.949155,Pass
--,DUT_TELNET,--,--,--,--,7976,2021-12-09 17:59:12.985845,Pass
--,VeritfyDUTMAC,--,--,--,--,5985,2021-12-09 17:59:13.020003,Pass
--,DUT_OK,--,--,--,--,21929,2021-12-09 17:59:13.027004,Pass
--,TEMP_BOOT,--,--,--,63,7981,2021-12-09 17:59:13.070799,Pass
--,LED_MODEL,lp5562,--,--,--,6982,2021-12-09 17:59:13.100168,Pass
--,PHY_STATUS,--,--,--,--,21689,2021-12-09 17:59:13.107150,Pass
--,MMC_MODEL,4FTE4R|M62704|S40004,--,--,--,16955,2021-12-09 17:59:13.130841,Pass
--,FUSB_STATUS,--,--,--,--,18603,2021-12-09 17:59:13.148784,Pass
--,REPORT_CHILD,--,--,--,--,11871,2021-12-09 17:59:13.186898,Pass
--, Install driver,--,--,--,--,7979,2021-12-09 17:59:13.221221,Pass
--, Install driver,--,--,--,--,21939,2021-12-09 17:59:13.230205,Pass
--, Install driver,--,--,--,--,17952,2021-12-09 17:59:13.253136,Pass
--,LOAD_BZT,--,--,--,--,20850,2021-12-09 17:59:13.272084,Pass
--,2GWiFiPing,--,--,--,--,12966,2021-12-09 17:59:13.320858,Pass
--,DUTping,--,--,--,--,20943,2021-12-09 17:59:13.333824,Pass
--,5GWiFiPing,--,--,--,--,21942,2021-12-09 17:59:13.354767,Pass
--,killIperf3,--,--,--,--,10973,2021-12-09 17:59:13.398654,Pass
--,killIperf3,--,--,--,--,20958,2021-12-09 17:59:13.410622,Pass
--,ClearLog,--,--,--,--,18254,2021-12-09 17:59:13.432562,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,--,--,--,21918,2021-12-09 17:59:13.451814,Pass
--,WIFI_SPEED_5180_TX_PARALLEL,--,750,--,--,19947,2021-12-09 17:59:13.473732,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,250,--,--,24386,2021-12-09 17:59:13.493679,Pass
--,TEMP_WIFI_SPEED,--,--,--,63,7980,2021-12-09 17:59:13.537094,Pass
--,DISABLE_WIFI,--,--,--,--,6981,2021-12-09 17:59:13.568102,Pass
--,BlePeripheral_Rpi,--,--,--,--,8014,2021-12-09 17:59:13.598790,Pass
--,bluetooth40,--,--,--,--,19865,2021-12-09 17:59:13.615746,Pass
--,PingSample,--,--,--,--,22344,2021-12-09 17:59:13.643587,Pass
--,SampleTelnetLogin,--,--,--,--,19395,2021-12-09 17:59:13.666925,Pass
--,Samplecatstartlog,--,--,--,--,17741,2021-12-09 17:59:13.687321,Pass
--,SampleBlePeripheral_Rpi,--,--,--,--,21943,2021-12-09 17:59:13.706060,Pass
--,SampleUnbindBT050,--,--,--,--,18951,2021-12-09 17:59:13.736979,Pass
--,SampleOpenConnection,--,--,--,--,22937,2021-12-09 17:59:13.766898,Pass
--,BLE_OK,--,--,--,--,18950,2021-12-09 17:59:13.799810,Pass
--,Samplequit,--,--,--,--,11933,2021-12-09 17:59:13.842737,Pass
--,bluetooth30,--,--,--,--,21939,2021-12-09 17:59:13.855663,Pass
--,quit,--,--,--,--,21944,2021-12-09 17:59:13.878598,Pass
--,bootcmd,--,--,--,--,8979,2021-12-09 17:59:13.920487,Pass
--,Checkbootcmd,--,--,--,--,20020,2021-12-09 17:59:13.931467,Pass
--,bootfileFirefly,--,--,--,--,17905,2021-12-09 17:59:13.952484,Pass
--,Checkbootfile,--,--,--,--,15957,2021-12-09 17:59:13.970389,Pass
--,revert_mode,--,--,--,--,17588,2021-12-09 17:59:13.987319,Pass
--,Checkmode,--,--,--,--,20004,2021-12-09 17:59:14.004907,Pass
--,WriteMACDHCP,--,--,--,--,19944,2021-12-09 17:59:14.025909,Pass
--,BOOT_SETUP,--,--,--,--,23016,2021-12-09 17:59:14.045853,Pass
--,CheckEeroTest,--,--,--,--,7981,2021-12-09 17:59:15.342204,Pass
--,Checkroute,--,--,--,--,16952,2021-12-09 17:59:15.351182,Pass
--,CheckEeroABA,--,--,--,--,17952,2021-12-09 17:59:15.369133,Pass
--,VERIFYSFIS,--,--,--,--,21942,2021-12-09 17:59:15.388087,Pass
--,AT+TESTSTART%,--,--,--,--,8048,2021-12-09 17:59:15.431007,Pass
--,DUT_PING,--,--,--,--,16092,2021-12-09 17:59:15.440058,Pass
--,DUT_TELNET,--,--,--,--,10977,2021-12-09 17:59:15.474731,Pass
--,VeritfyDUTMAC,--,--,--,--,8977,2021-12-09 17:59:15.503652,Pass
--,DUT_OK,--,--,--,--,22033,2021-12-09 17:59:15.513638,Pass
--,TEMP_BOOT,--,--,--,63,8082,2021-12-09 17:59:15.556746,Pass
--,LED_MODEL,lp5562,--,--,--,6981,2021-12-09 17:59:15.585080,Pass
--,PHY_STATUS,--,--,--,--,21311,2021-12-09 17:59:15.592061,Pass
--,MMC_MODEL,4FTE4R|M62704|S40004,--,--,--,16953,2021-12-09 17:59:15.615362,Pass
--,FUSB_STATUS,--,--,--,--,19610,2021-12-09 17:59:15.632315,Pass
--,REPORT_CHILD,--,--,--,--,8037,2021-12-09 17:59:15.669876,Pass
--, Install driver,--,--,--,--,7980,2021-12-09 17:59:15.700850,Pass
--, Install driver,--,--,--,--,23920,2021-12-09 17:59:15.709842,Pass
--, Install driver,--,--,--,--,16990,2021-12-09 17:59:15.734759,Pass
--,LOAD_BZT,--,--,--,--,16998,2021-12-09 17:59:15.752711,Pass
--,2GWiFiPing,--,--,--,--,6981,2021-12-09 17:59:15.803052,Pass
--,DUTping,--,--,--,--,20000,2021-12-09 17:59:15.811031,Pass
--,5GWiFiPing,--,--,--,--,17952,2021-12-09 17:59:15.832972,Pass
--,killIperf3,--,--,--,--,10974,2021-12-09 17:59:15.870872,Pass
--,killIperf3,--,--,--,--,20612,2021-12-09 17:59:15.881846,Pass
--,ClearLog,--,--,--,--,21945,2021-12-09 17:59:15.902458,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,--,--,--,20126,2021-12-09 17:59:15.924403,Pass
--,WIFI_SPEED_5180_TX_PARALLEL,--,750,--,--,21532,2021-12-09 17:59:15.945525,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,250,--,--,17947,2021-12-09 17:59:15.968059,Pass
--,TEMP_WIFI_SPEED,--,--,--,63,6983,2021-12-09 17:59:16.003957,Pass
--,DISABLE_WIFI,--,--,--,--,8980,2021-12-09 17:59:16.035954,Pass
--,BlePeripheral_Rpi,--,--,--,--,8975,2021-12-09 17:59:16.067868,Pass
--,bluetooth40,--,--,--,--,17918,2021-12-09 17:59:16.085854,Pass
--,PingSample,--,--,--,--,16954,2021-12-09 17:59:16.112748,Pass
--,SampleTelnetLogin,--,--,--,--,22939,2021-12-09 17:59:16.130702,Pass
--,Samplecatstartlog,--,--,--,--,23564,2021-12-09 17:59:16.153641,Pass
--,SampleBlePeripheral_Rpi,--,--,--,--,22933,2021-12-09 17:59:16.178207,Pass
--,SampleUnbindBT050,--,--,--,--,16861,2021-12-09 17:59:16.208122,Pass
--,SampleOpenConnection,--,--,--,--,17988,2021-12-09 17:59:16.233957,Pass
--,BLE_OK,--,--,--,--,14955,2021-12-09 17:59:16.259405,Pass
--,Samplequit,--,--,--,--,8977,2021-12-09 17:59:16.300959,Pass
--,bluetooth30,--,--,--,--,21767,2021-12-09 17:59:16.310941,Pass
--,quit,--,--,--,--,19127,2021-12-09 17:59:16.332708,Pass
--,bootcmd,--,--,--,--,10980,2021-12-09 17:59:16.370783,Pass
--,Checkbootcmd,--,--,--,--,20944,2021-12-09 17:59:16.382750,Pass
--,bootfileFirefly,--,--,--,--,22249,2021-12-09 17:59:16.404697,Pass
--,Checkbootfile,--,--,--,--,23936,2021-12-09 17:59:16.426946,Pass
--,revert_mode,--,--,--,--,20943,2021-12-09 17:59:16.450882,Pass
--,Checkmode,--,--,--,--,20584,2021-12-09 17:59:16.472822,Pass
--,WriteMACDHCP,--,--,--,--,22904,2021-12-09 17:59:16.494404,Pass
